driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
817,121542,121246,129631,115286,115440,139378,154649,176069,182307,1160040,112461,113644,113809,114190,114403,114506,114668,114395,114408,114536,114701,115257,115296,115182,119645,126046,113051,112951,112922,113209,113327,113609,113360,113248,113127,113263,113221,113437,113326,113468,113492,113233,113674,116518
821,126661,128524,121655,116697,116658,142156,149951,184937,187339,1145519,116669,116248,116183,116653,115452,116118,116838,116219,116327,116368,116871,121851,128358,114721,115888,114335,114641,114815,114693,114744,115221,114583,114635,114915,115802,116178,114914,115288,115271,114712,114604,114687,114919,115117
822,124020,122893,126123,115864,115649,140256,155454,186343,185824,1147366,116419,116266,115975,115729,116103,116430,115945,116380,114987,115222,115270,115451,119816,126482,114218,114864,115779,114524,114141,114278,114120,114287,115462,114859,114663,114943,115473,115066,115126,114958,114352,114936,114304,114589
825.0,126104.0,126106.0,123835.0,116588.0,116807.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
826,127841,131872,125073,117012,116701,145126,142353,175383,183943,1153018,114949,116693,115949,116032,116516,116758,116875,116424,117593,116124,120285,129072,115734,117007,115951,116731,115765,115665,115403,115225,115272,116041,115343,115108,120371,128185,112081,112992,113675,113210,113292,114030,114461,115021
828.0,130752.0,135255.0,156352.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
830,129574,150845,117129,114904,114972,147818,146733,166766,187129,1144667,117782,118331,115941,115679,115972,119999,126676,113564,114151,114490,114589,114630,115522,114727,116363,114988,121822,126368,114571,113855,114440,113281,113476,114119,114108,113588,114039,114441,114545,114424,114693,114983,115371,116131
831.0,135622.0,149286.0,120488.0,117415.0,117576.0,151768.0,131871.0,167509.0,189123.0,1140457.0,118125.0,118305.0,116780.0,116289.0,116719.0,116599.0,116638.0,116437.0,116735.0,116524.0,116876.0,117611.0,121852.0,137802.0,116259.0,116246.0,116455.0,116457.0,116221.0,116523.0,116152.0,116217.0,116509.0,116865.0,116942.0,116797.0,116935.0,116905.0,116939.0,118471.0,117555.0,117257.0,117425.0,100000000.0
832.0,125072.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
835,125776,125771,123789,116643,116542,143811,154718,175511,184370,1151853,115904,116645,116655,117356,117294,116456,116645,117543,116622,116475,116802,121126,128846,115548,115212,115219,115766,115685,115858,116451,116734,115797,116144,120375,127402,113722,114387,114355,114417,113758,113251,113451,114079,113459
839.0,127380.0,130034.0,123251.0,117964.0,116946.0,146359.0,160966.0,167305.0,188401.0,1142210.0,119140.0,118089.0,117044.0,116448.0,116835.0,116687.0,116971.0,116577.0,116867.0,117248.0,117928.0,118045.0,117626.0,122185.0,130489.0,115734.0,116264.0,116247.0,116442.0,116162.0,116325.0,116413.0,116912.0,116831.0,116790.0,116815.0,116756.0,117075.0,117671.0,118750.0,117465.0,117384.0,117350.0,100000000.0
