driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
815,91791,82559,82544,81434,81460,81565,81414,81289,81181,81018,81066,81424,81216,80748,80501,80780,80965,80558,80919,81196,81579,81550,80939,81001,80843,80755,81212,81295,81037,80939,81344,80930,81494,81723,81925,98853,83456,80593,80130,80927,80559,80538,80578,80304,80226,80001,79994,80053,80064,80523,80480,80668,80314,81477,80375,80031,80388,80336,80330,80229,80031,80635,80569,120310,106219,88724,116305,120977,133184,114257,84840,82270,80321,79657,79838,79833,79920,79922
817,89697,82092,81715,81603,81515,81757,81695,80982,80633,80532,80434,80599,81231,80969,80697,80962,80719,81067,80749,81751,80642,80574,80863,80931,80477,80656,80797,80959,80470,80528,80913,80954,81177,81644,81606,98798,82880,80493,81026,81160,81078,81524,81888,81301,80412,80340,80050,79941,79779,79863,80062,80999,79832,80058,79552,80433,79778,79541,79370,79404,79794,79927,79809,102621,119200,99455,120524,121996,134439,113981,84960,79600,79708,78063,78511,79087,79063,87138
822,97549,84601,83192,83807,83023,85005,83987,82723,82359,81753,82107,81684,81971,98823,83780,80252,80183,80523,81305,81883,81244,81308,81327,80838,80862,81165,81234,81017,81444,82293,81064,84281,81270,82730,81284,80948,81198,81450,80900,80802,80951,81644,81839,82214,80665,80787,80948,81770,83252,81958,81725,81621,81635,82374,86940,99606,83817,79842,79268,79305,80071,79385,103486,105474,104355,120521,121688,120007,84411,81561,80291,79014,79116,78944,79944,80638,80915,83058
826,88993,81803,81517,81152,81050,81532,81468,80674,80724,81013,80613,80487,80743,81308,80526,80694,80592,80565,81001,81738,80393,80319,80923,80672,80756,80988,81623,99072,84152,80425,80381,80359,80943,80912,81144,79810,80035,80637,80259,80956,80070,80301,80466,80135,80305,80390,80268,80004,80224,79981,81355,80696,80504,80839,80098,80154,80471,80274,80112,80070,80018,79872,80021,104785,103767,111496,121084,123958,135105,115099,84149,80903,81918,79928,79130,79517,79923,80043
828,98439,84679,83188,83638,83095,84729,84244,82636,82478,82097,81867,81945,82111,100189,84531,80932,80912,81266,82452,81519,81203,80826,84797,82155,84029,81908,81468,81117,80980,84797,81314,81896,81347,81799,82519,81266,81174,99871,83887,79773,80062,80660,80713,79962,80307,80010,79923,80102,80173,81036,80393,80597,80605,81393,81901,80111,79943,79753,79998,79929,82681,80147,102790,104921,109797,120778,118835,89848,102634,84240,80318,79788,81045,80262,79285,79942,79926,79698
829.0,100324.0,86364.0,84834.0,84195.0,84968.0,84312.0,84665.0,84912.0,84467.0,84077.0,84340.0,84282.0,83937.0,85321.0,85038.0,85540.0,85666.0,87284.0,86650.0,88769.0,86460.0,86206.0,86796.0,86399.0,84676.0,84416.0,86973.0,86974.0,90588.0,86568.0,91142.0,88648.0,107371.0,89994.0,84494.0,83543.0,83086.0,83126.0,85961.0,84267.0,83863.0,87718.0,84310.0,83141.0,87534.0,84465.0,84942.0,85612.0,87670.0,83105.0,84734.0,83453.0,84719.0,82886.0,83083.0,83005.0,82755.0,82693.0,82833.0,91600.0,105174.0,106111.0,95280.0,91906.0,114717.0,90725.0,84221.0,86614.0,85614.0,84310.0,85112.0,83378.0,83490.0,84778.0,83063.0,83513.0,100000000.0,100000000.0
830.0,94063.0,83227.0,82224.0,82209.0,84503.0,82554.0,82131.0,81014.0,80935.0,80532.0,80488.0,80602.0,80381.0,81055.0,80603.0,80895.0,80317.0,80739.0,80527.0,80716.0,81345.0,80893.0,80407.0,80305.0,80337.0,80703.0,80987.0,81216.0,126104.0,84320.0,80337.0,84465.0,81704.0,80514.0,81202.0,80915.0,81441.0,81205.0,80942.0,80956.0,80774.0,81582.0,81907.0,82196.0,80711.0,98784.0,82068.0,79674.0,78873.0,79088.0,79369.0,79441.0,80271.0,80548.0,81941.0,80122.0,79581.0,79843.0,80852.0,83593.0,80788.0,80974.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
831,95990,84099,83281,83305,82625,86882,82743,82027,81724,81163,81571,80763,81052,81158,80993,81274,80778,99697,86096,80789,80446,80887,81351,81049,81022,81844,80274,80642,81265,81196,82035,81086,82160,82138,80901,81148,81559,81005,81059,80639,82880,82709,81759,80784,80888,80792,80299,80133,81650,80846,81046,81205,80608,80675,83265,81592,80435,80879,81992,82122,81006,80648,96830,119948,118479,120446,117786,84994,82782,98071,84042,82545,81458,81013,80334,80017,81290,82082
832,100484,82946,83403,83649,83704,84074,84579,82448,82683,82161,82462,99645,85376,81129,81853,81760,81182,81435,81603,81523,81327,80956,83638,83545,83115,81860,81576,81059,84189,81401,81755,82459,81553,81385,81720,81851,80902,82002,80858,80426,80139,80541,80525,80661,80146,80154,80665,79816,80159,80439,80242,80485,81000,85421,83731,83075,81087,80719,80412,80406,80256,80617,98951,105145,115522,120856,121070,84678,82222,95601,84855,81717,81717,81140,80802,80831,80888,81109
833.0,101668.0,85969.0,85002.0,84481.0,84690.0,84217.0,84667.0,84662.0,84593.0,84154.0,84697.0,84392.0,84400.0,85397.0,84976.0,84381.0,86825.0,86571.0,90085.0,86251.0,85020.0,86534.0,86003.0,84059.0,84259.0,84258.0,84790.0,84309.0,84225.0,84445.0,88648.0,87840.0,87649.0,84686.0,106307.0,85914.0,82174.0,82511.0,82719.0,83794.0,82399.0,82622.0,83622.0,82239.0,82345.0,82125.0,81715.0,82653.0,82237.0,82172.0,82377.0,82262.0,82427.0,82097.0,82436.0,84565.0,82860.0,82770.0,85247.0,86417.0,100012.0,102963.0,120640.0,120677.0,114064.0,86597.0,84560.0,100101.0,87742.0,85104.0,84027.0,84110.0,84279.0,82876.0,83176.0,85341.0,100000000.0,100000000.0
